chrom,chromStart,chromEnd,name,mp,label1,label2,sim,yak,mel,correct,delta
2R,16886917.0,16887917.0,2057_peak_7430_head,16887416.5,1,0,0.5772991,0.60210234,0.6246857,True,0.034985006
2R,19218359.0,19219359.0,2057_peak_7956_head,19218859.0,1,0,0.10389179,0.05861666,0.11356858,True,0.032314353
2R,17009263.0,17010263.0,2057_peak_7463_head,17009763.0,1,0,0.030586045,0.10518406,0.0953288,False,0.027443744
2R,15072413.0,15073413.0,2057_peak_7004_head,15072913.0,1,0,0.16314888,0.050507404,0.13277075,False,0.025942609
2R,16725692.0,16726692.0,2057_peak_7382_head,16726192.0,1,0,0.35389328,0.56154746,0.4811796,False,0.023459226
2R,12459742.0,12460742.0,2057_peak_6382_head,12460242.0,1,0,0.0065301517,0.0018161503,0.025962794,True,0.021789644
2R,25109276.0,25110276.0,2057_peak_9224_head,25109776.0,1,0,0.749381,0.39741266,0.59517676,False,0.021779954
2R,11129934.0,11130934.0,2057_peak_6112_head,11130434.0,1,0,0.9772815,0.9744601,0.9966562,True,0.020785332
2R,24593487.0,24594487.0,2057_peak_9108_head,24593987.0,1,0,0.21037383,0.112311415,0.17913112,False,0.0177885
2R,10643093.0,10644093.0,2057_peak_6000_head,10643593.0,1,0,0.052465018,0.028073948,0.055794623,True,0.01552514
2R,13367763.0,13368763.0,2057_peak_6588_head,13368263.0,1,0,0.96604943,0.92188734,0.95814496,False,0.0141765475
2R,25021666.0,25022666.0,2057_peak_9208_head,25022166.0,1,0,0.14503706,0.22651315,0.19791667,False,0.01214157
2R,12804516.0,12805516.0,2057_peak_6473_head,12805016.0,1,0,0.10272948,0.016389482,0.07120714,False,0.011647664
2R,21124981.0,21125981.0,2057_peak_8319_head,21125481.0,1,0,0.08552442,0.033865277,0.070612215,False,0.010917366
2R,12043554.0,12044554.0,2057_peak_6299_head,12044054.0,1,0,0.020026375,7.107455e-05,0.020214556,True,0.010165831
2R,11229662.0,11230662.0,2057_peak_6143_head,11230162.0,1,0,0.01525981,3.952417e-06,0.016386915,True,0.008755034
2R,22334037.0,22335037.0,2057_peak_8588_head,22334537.0,1,0,0.22913194,0.15648815,0.19995925,False,0.0071492046
2R,21357754.0,21358754.0,2057_peak_8380_head,21358254.0,1,0,0.009316554,0.011813394,0.01760956,True,0.0070445873
2R,20128485.0,20129485.0,2057_peak_8137_head,20128984.5,1,0,0.0047852355,0.02242506,0.020355223,False,0.006750075
2R,19030690.0,19031690.0,2057_peak_7899_head,19031189.5,1,0,0.07154927,0.032197688,0.058162685,False,0.00628921
2R,14831459.0,14832459.0,2057_peak_6933_head,14831958.5,1,0,0.0008560507,0.0019583195,0.006696555,True,0.0052893697
2R,15143352.0,15144352.0,2057_peak_7017_merged,15143852.0,1,1,0.005578978,0.010257481,0.0121565685,True,0.004238339
2R,21034357.0,21035357.0,2057_peak_8290_head,21034857.0,1,0,0.31109175,0.20712444,0.26333398,False,0.00422588
2R,12223320.0,12224320.0,2057_peak_6341_head,12223819.5,1,0,0.0023957847,0.005300934,0.006638163,True,0.0027898033
2R,21292573.0,21293573.0,2057_peak_8367_head,21293073.0,1,0,0.057777047,0.10406588,0.08224916,False,0.0013276935
2R,16008738.0,16009738.0,2057_peak_7218_head,16009238.0,1,0,4.77433e-05,0.00022657972,0.00065206754,True,0.000514906
2R,17223853.0,17224853.0,2057_peak_7511_head,17224352.5,1,0,0.9751731,0.90132266,0.93710107,False,-0.001146853
2R,20239316.0,20240316.0,2057_peak_8161_head,20239816.0,1,0,0.0045196293,0.07598656,0.039101675,False,-0.0011514165
2R,24620564.0,24621564.0,2057_peak_9113_head,24621063.5,1,0,0.007018565,0.0008040247,0.0023774677,False,-0.0015338273
2R,13833883.0,13834883.0,2057_peak_6694_head,13834383.0,1,0,0.009147472,0.001037051,0.003185521,False,-0.0019067402
2R,14978482.0,14979482.0,2057_peak_6983_head,14978981.5,1,0,0.0010328292,0.009614718,0.0005489583,False,-0.0047748154
2R,15197496.0,15198496.0,2057_peak_7034_head,15197996.0,1,0,0.021458752,0.0038879504,0.0038315973,False,-0.008841755
2R,24592385.0,24593385.0,2057_peak_9107_head,24592885.0,1,0,0.008356513,0.099346675,0.04462476,False,-0.009226833
2R,12498941.0,12499941.0,2057_peak_6395_head,12499441.0,1,0,0.8643833,0.97503936,0.90767694,False,-0.012034416
2R,15351519.0,15352519.0,2057_peak_7070_head,15352018.5,1,0,0.27300608,0.38545313,0.3160953,False,-0.013134301
2R,20160162.0,20161162.0,2057_peak_8150_head,20160661.5,1,0,0.24376838,0.18482934,0.20085166,False,-0.013447195
2R,23279529.0,23280529.0,2057_peak_8805_head,23280029.0,1,0,0.033718426,0.095528334,0.04885432,False,-0.015769057
2R,11769116.0,11770116.0,2057_peak_6251_head,11769615.5,1,0,0.001541082,0.03581516,0.0028731741,False,-0.015804946
2R,18184951.0,18185951.0,2057_peak_7713_head,18185450.5,1,0,0.00865994,0.08687426,0.0225849,False,-0.025182202
2R,24681845.0,24682845.0,2057_peak_9126_head,24682345.0,1,0,0.43451828,0.26278085,0.31692806,False,-0.031721503
2R,18991516.0,18992516.0,2057_peak_7892_head,18992016.0,1,0,0.17421103,0.08142337,0.09472216,False,-0.03309504
2R,14125418.0,14126418.0,2057_peak_6790_head,14125918.0,1,0,0.8736196,0.9631782,0.88490003,False,-0.033498883
2R,19972291.0,19973291.0,2057_peak_8102_head,19972790.5,1,0,0.5288966,0.92869896,0.69470143,False,-0.03409636
2R,21515779.0,21516779.0,2057_peak_8427_merged,21516279.0,1,1,0.008468322,0.08575659,0.010626521,False,-0.036485936
2R,16351266.0,16352266.0,2057_peak_7298_head,16351765.5,1,0,0.35095924,0.28302902,0.27813798,False,-0.03885615
2R,20747153.0,20748153.0,2057_peak_8246_head,20747653.0,1,0,0.027631314,0.06068394,0.00475986,False,-0.03939777
2R,24081835.0,24082835.0,2057_peak_8992_head,24082335.0,1,0,0.3789423,0.09978494,0.19789468,False,-0.041468948
2R,21856999.0,21857999.0,2057_peak_8505_head,21857499.0,1,0,0.33010656,0.19737151,0.22198169,False,-0.04175736
2R,22025205.0,22026205.0,2057_peak_8519_head,22025704.5,1,0,0.071753874,0.14393142,0.062307667,False,-0.04553498
2R,18711565.0,18712565.0,2057_peak_7840_head,18712065.0,1,0,0.13141505,0.031535383,0.030068064,False,-0.05140716
2R,15295477.0,15296477.0,2057_peak_7059_head,15295976.5,1,0,0.59839857,0.48416507,0.48859185,False,-0.05268997
2R,16038647.0,16039647.0,2057_peak_7230_head,16039147.0,1,0,0.6873666,0.86107373,0.70944,False,-0.064780176
2R,14284950.0,14285950.0,2057_peak_6830_head,14285449.5,1,0,0.18854083,0.09714452,0.077861585,False,-0.064981095
2R,17918231.0,17919231.0,2057_peak_7663_head,17918731.0,1,0,0.6370052,0.0633548,0.28351295,False,-0.06666705
2R,14982584.0,14983584.0,2057_peak_6986_head,14983084.0,1,0,0.14179683,0.15294898,0.076899275,False,-0.070473626
2R,22180813.0,22181813.0,2057_peak_8558_head,22181312.5,1,0,0.37289393,0.6437124,0.43295005,False,-0.075353116
2R,18043276.0,18044276.0,2057_peak_7691_head,18043775.5,1,0,0.07392057,0.42389727,0.16835575,False,-0.080553174
2R,21503559.0,21504559.0,2057_peak_8420_head,21504059.0,1,0,0.7331375,0.5473612,0.55238724,False,-0.087862134
2R,16447434.0,16448434.0,2057_peak_7316_head,16447934.0,1,0,0.008958751,0.26131484,0.035248585,False,-0.09988821
2R,11991395.0,11992395.0,2057_peak_6288_head,11991895.0,1,0,0.42768702,0.678747,0.4508295,False,-0.10238749
2R,10680655.0,10681655.0,2057_peak_6007_head,10681155.0,1,0,0.31666297,0.23116016,0.1544428,False,-0.11946876
2R,15440584.0,15441584.0,2057_peak_7087_head,15441084.0,1,0,0.24756975,0.18692692,0.093697,False,-0.12355134
2R,14956748.0,14957748.0,2057_peak_6970_head,14957248.0,1,0,0.21255453,0.35333142,0.14499414,False,-0.13794884
2R,15813524.0,15814524.0,2057_peak_7176_head,15814024.0,1,0,0.65520704,0.9351275,0.6481079,False,-0.14705938
2R,25013498.0,25014498.0,2057_peak_9206_head,25013997.5,1,0,0.068248324,0.3012616,0.030270569,False,-0.15448439
2R,21248645.0,21249645.0,2057_peak_8358_head,21249145.0,1,0,0.058504988,0.51836836,0.118189014,False,-0.17024767
2R,16618962.0,16619962.0,2057_peak_7353_head,16619462.0,1,0,0.39217904,0.8113747,0.42438075,False,-0.17739615
2R,13634964.0,13635964.0,2057_peak_6659_head,13635464.0,1,0,0.23560229,0.27429757,0.072720885,False,-0.18222904
2R,21593886.0,21594886.0,2057_peak_8452_head,21594385.5,1,0,0.76963,0.9033949,0.6470987,False,-0.18941373
2R,21244778.0,21245778.0,2057_peak_8355_head,21245278.0,1,0,0.5456411,0.565487,0.36611205,False,-0.18945199
2R,12144637.0,12145637.0,2057_peak_6321_head,12145137.0,1,0,0.20941481,0.36061776,0.08715611,False,-0.19786018
2R,15247080.0,15248080.0,2057_peak_7047_head,15247579.5,1,0,0.09243301,0.5936068,0.13219364,False,-0.2108263
2R,21395991.0,21396991.0,2057_peak_8391_head,21396491.0,1,0,0.5241674,0.77978426,0.4315093,False,-0.22046658
2R,12072186.0,12073186.0,2057_peak_6307_head,12072686.0,1,0,0.60477775,0.60422796,0.3741636,False,-0.23033926
2R,21433756.0,21434756.0,2057_peak_8405_head,21434256.0,1,0,0.10325155,0.647856,0.113662854,False,-0.26189095
2R,23428416.0,23429416.0,2057_peak_8831_head,23428915.5,1,0,0.97103554,0.9823714,0.7061481,False,-0.27055538
2R,21277664.0,21278664.0,2057_peak_8364_head,21278164.0,1,0,0.6547919,0.2972548,0.19644059,False,-0.27958274
2R,20438970.0,20439970.0,2057_peak_8186_head,20439469.5,1,0,0.5974158,0.6542923,0.34609845,False,-0.27975556
2R,24829048.0,24830048.0,2057_peak_9164_head,24829547.5,1,0,0.22487396,0.68068475,0.16249801,False,-0.29028136
2R,15728796.0,15729796.0,2057_peak_7152_head,15729296.0,1,0,0.14575905,0.75220513,0.08111146,False,-0.36787063
2R,18178269.0,18179269.0,2057_peak_7710_head,18178769.0,1,0,0.4335017,0.83292675,0.26280555,False,-0.37040868
2R,24217322.0,24218322.0,2057_peak_9024_head,24217821.5,1,0,0.22424287,0.83033335,0.14172165,False,-0.3855664
2R,14086715.0,14087715.0,2057_peak_6779_head,14087214.5,1,0,0.361501,0.72679925,0.1537199,False,-0.3904302
2R,15450155.0,15451155.0,2057_peak_7092_head,15450654.5,1,0,0.7923716,0.59115684,0.26265916,False,-0.42910507
2R,12218219.0,12219219.0,2057_peak_6338_head,12218719.0,1,0,0.46968547,0.7193315,0.109078385,False,-0.4854301
3L,14267061.0,14268061.0,2057_peak_12394_merged,14267560.5,1,1,0.0064731273,0.00045199113,0.9774884,True,0.97402585
3L,8238180.0,8239180.0,2057_peak_11096_merged,8238680.0,1,1,0.010455446,0.02372604,0.7306607,True,0.71356994
3L,12931473.0,12932473.0,2057_peak_12162_head,12931973.0,1,0,0.1709772,0.14185166,0.7151677,True,0.55875325
3L,15178044.0,15179044.0,2057_peak_12590_head,15178544.0,1,0,0.13492912,0.058992572,0.6490262,True,0.5520654
3L,10141195.0,10142195.0,2057_peak_11509_head,10141694.5,1,0,0.45877117,0.052883707,0.7585726,True,0.50274515
3L,13107256.0,13108256.0,2057_peak_12191_head,13107756.0,1,0,0.5060459,0.28967166,0.8129338,True,0.41507503
3L,17250911.0,17251911.0,2057_peak_13054_head,17251411.0,1,0,0.03174796,0.3647009,0.60594547,True,0.40772104
3L,6553369.0,6554369.0,2057_peak_10746_head,6553869.0,1,0,0.32373962,0.18084186,0.64948964,True,0.39719892
3L,14889607.0,14890607.0,2057_peak_12523_head,14890106.5,1,0,0.09320049,0.0066054286,0.3961343,True,0.34623134
3L,6701523.0,6702523.0,2057_peak_10772_head,6702022.5,1,0,0.2966047,0.23767775,0.6131853,True,0.34604406
3L,4545138.0,4546138.0,2057_peak_10348_head,4545637.5,1,0,0.43276805,0.18090887,0.64710116,True,0.3402627
3L,5713210.0,5714210.0,2057_peak_10589_head,5713709.5,1,0,0.15980014,0.11375314,0.4295069,True,0.29273027
3L,12220507.0,12221507.0,2057_peak_12040_head,12221007.0,1,0,0.1479987,0.07673983,0.39733613,True,0.28496686
3L,5508930.0,5509930.0,2057_peak_10537_head,5509430.0,1,0,0.3387855,0.29891837,0.5960526,True,0.27720064
3L,12171234.0,12172234.0,2057_peak_12026_head,12171734.0,1,0,0.33614868,0.52014905,0.69754636,True,0.2693975
3L,2426818.0,2427818.0,2057_peak_9845_head,2427318.0,1,0,0.6737762,0.6925714,0.94152707,True,0.2583533
3L,3480745.0,3481745.0,2057_peak_10092_head,3481245.0,1,0,0.40608236,0.30705965,0.6148752,True,0.25830418
3L,10081725.0,10082725.0,2057_peak_11500_head,10082225.0,1,0,0.60244584,0.4210053,0.7576191,True,0.24589354
3L,12570048.0,12571048.0,2057_peak_12104_head,12570547.5,1,0,0.33865726,0.1716819,0.48803526,True,0.23286569
3L,14743001.0,14744001.0,2057_peak_12479_head,14743500.5,1,0,0.52432984,0.20168555,0.5909655,True,0.22795781
3L,2031965.0,2032965.0,2057_peak_9775_head,2032465.0,1,0,0.3534455,0.53675586,0.66962737,True,0.2245267
3L,11657401.0,11658401.0,2057_peak_11912_head,11657901.0,1,0,0.54036534,0.37079644,0.6762566,True,0.2206757
3L,9471373.0,9472373.0,2057_peak_11381_head,9471872.5,1,0,0.24583063,0.08748926,0.3830097,True,0.21634975
3L,1424401.0,1425401.0,2057_peak_9656_merged,1424901.0,1,1,0.2817018,0.26534098,0.48964924,True,0.21612784
3L,3780681.0,3781681.0,2057_peak_10162_head,3781180.5,1,0,0.5266717,0.43732613,0.66398823,True,0.18198931
3L,19890071.0,19891071.0,2057_peak_13611_head,19890571.0,1,0,0.7016266,0.7712514,0.91131467,True,0.17487568
3L,5016674.0,5017674.0,2057_peak_10429_head,5017173.5,1,0,0.5170825,0.3843922,0.62404096,True,0.1733036
3L,2420050.0,2421050.0,2057_peak_9842_head,2420549.5,1,0,0.093212016,0.014723903,0.21252534,True,0.15855739
3L,7873143.0,7874143.0,2057_peak_11020_head,7873642.5,1,0,0.5895736,0.6788429,0.78293717,True,0.1487289
3L,8579306.0,8580306.0,2057_peak_11177_head,8579805.5,1,0,0.8384227,0.2037896,0.6693114,False,0.14820522
3L,8930254.0,8931254.0,2057_peak_11252_head,8930753.5,1,0,0.11685586,0.057371184,0.2262585,True,0.13914499
3L,3475919.0,3476919.0,2057_peak_10090_head,3476418.5,1,0,0.90326893,0.7121502,0.9444298,True,0.13672024
3L,5737026.0,5738026.0,2057_peak_10597_head,5737526.0,1,0,0.012162171,0.07552022,0.17767009,True,0.1338289
3L,7296088.0,7297088.0,2057_peak_10899_head,7296588.0,1,0,0.7432638,0.9541703,0.97392523,True,0.1252082
3L,555760.0,556760.0,2057_peak_9419_head,556259.5,1,0,0.20946614,0.2483922,0.35122448,True,0.12229532
3L,2861831.0,2862831.0,2057_peak_9966_head,2862331.0,1,0,0.32880688,0.06678902,0.31915867,False,0.12136072
3L,10825593.0,10826593.0,2057_peak_11692_head,10826093.0,1,0,0.015014353,0.004846909,0.12877157,True,0.11884094
3L,4960329.0,4961329.0,2057_peak_10420_head,4960829.0,1,0,0.033805802,0.13518322,0.19752057,True,0.11302606
3L,567716.0,568716.0,2057_peak_9427_head,568216.0,1,0,0.02293247,0.043972302,0.14328478,True,0.1098324
3L,17893390.0,17894390.0,2057_peak_13186_head,17893890.0,1,0,0.56150717,0.4044435,0.5913476,True,0.10837224
3L,14298351.0,14299351.0,2057_peak_12399_head,14298850.5,1,0,0.17371003,0.137334,0.26262996,True,0.10710794
3L,14375693.0,14376693.0,2057_peak_12417_head,14376192.5,1,0,0.42216167,0.6429485,0.62961984,False,0.09706473
3L,9125801.0,9126801.0,2057_peak_11299_head,9126301.0,1,0,0.9894192,0.8024524,0.98696995,False,0.091034174
3L,4012722.0,4013722.0,2057_peak_10223_head,4013222.0,1,0,0.7756044,0.582332,0.76523566,False,0.08626747
3L,9561725.0,9562725.0,2057_peak_11400_head,9562224.5,1,0,0.034882363,0.0594508,0.13175705,True,0.084590465
3L,12924013.0,12925013.0,2057_peak_12158_merged,12924512.5,1,1,0.54628456,0.37180755,0.5400069,False,0.08096081
3L,1654082.0,1655082.0,2057_peak_9702_head,1654581.5,1,0,0.62155956,0.67297566,0.72633594,True,0.07906836
3L,6271291.0,6272291.0,2057_peak_10700_head,6271791.0,1,0,0.4374275,0.6152383,0.6034665,False,0.077133596
3L,4836282.0,4837282.0,2057_peak_10406_head,4836781.5,1,0,0.3409501,0.827843,0.65818006,False,0.07378352
3L,7182813.0,7183813.0,2057_peak_10867_head,7183313.0,1,0,0.33748314,0.71871114,0.60155076,False,0.073453605
3L,14904916.0,14905916.0,2057_peak_12527_head,14905416.0,1,0,0.68733203,0.78689295,0.809901,True,0.07278848
3L,14683524.0,14684524.0,2057_peak_12468_head,14684023.5,1,0,0.024593884,0.018806415,0.09342456,True,0.07172441
3L,18127055.0,18128055.0,2057_peak_13269_merged,18127554.5,1,1,0.022052951,0.04551261,0.10266914,True,0.06888636
3L,11184901.0,11185901.0,2057_peak_11767_merged,11185400.5,1,1,0.9600162,0.59012884,0.8383746,False,0.0633021
3L,14665214.0,14666214.0,2057_peak_12463_head,14665714.0,1,0,0.010019746,0.06904329,0.09876529,True,0.05923377
3L,14262513.0,14263513.0,2057_peak_12392_head,14263013.0,1,0,0.54352707,0.91565186,0.787117,False,0.057527542
3L,1107170.0,1108170.0,2057_peak_9581_head,1107670.0,1,0,0.030023005,0.104832985,0.12414387,True,0.056715876
3L,17256841.0,17257841.0,2057_peak_13057_head,17257341.0,1,0,0.8897574,0.8162543,0.90596616,True,0.052960277
3L,1614115.0,1615115.0,2057_peak_9691_head,1614614.5,1,0,0.020747866,0.030126972,0.07517733,True,0.04973991
3L,4099975.0,4100975.0,2057_peak_10240_head,4100474.5,1,0,0.10833472,0.024346415,0.11524756,True,0.048906997
3L,2964522.0,2965522.0,2057_peak_9981_head,2965021.5,1,0,0.84964484,0.54378957,0.7416025,False,0.044885278
3L,1123291.0,1124291.0,2057_peak_9584_head,1123790.5,1,0,0.9535415,0.8925028,0.96159625,True,0.0385741
3L,15168634.0,15169634.0,2057_peak_12586_head,15169134.0,1,0,0.79317015,0.49698713,0.68332464,False,0.038245976
3L,16511917.0,16512917.0,2057_peak_12868_head,16512417.0,1,0,0.6253036,0.8611981,0.78068125,False,0.037430406
3L,1106714.0,1107714.0,2057_peak_9580_head,1107214.0,1,0,0.76120335,0.85651654,0.84590054,False,0.03704059
3L,14346593.0,14347593.0,2057_peak_12410_head,14347092.5,1,0,0.29364467,0.2344131,0.29808733,True,0.03405845
3L,8082306.0,8083306.0,2057_peak_11068_head,8082806.0,1,0,0.025939696,0.031717293,0.061391305,True,0.03256281
3L,5192386.0,5193386.0,2057_peak_10465_head,5192886.0,1,0,0.03682594,0.040709253,0.068926,True,0.0301584
3L,15113100.0,15114100.0,2057_peak_12570_head,15113600.0,1,0,0.2762888,0.44481614,0.39054644,False,0.029993951
3L,14688261.0,14689261.0,2057_peak_12469_head,14688760.5,1,0,0.34348914,0.66442007,0.5335564,False,0.029601812
3L,14380367.0,14381367.0,2057_peak_12419_head,14380867.0,1,0,0.0142681785,0.018605484,0.04480406,True,0.028367229
3L,15817399.0,15818399.0,2057_peak_12706_head,15817899.0,1,0,0.014284861,0.0017288043,0.034619384,True,0.02661255
3L,13571349.0,13572349.0,2057_peak_12275_head,13571849.0,1,0,0.03581781,0.023222448,0.053553194,True,0.024033066
3L,22344244.0,22345244.0,2057_peak_14131_head,22344743.5,1,0,0.9808679,0.9521766,0.98698694,True,0.020464718
3L,10298823.0,10299823.0,2057_peak_11544_head,10299323.0,1,0,0.50575846,0.4141205,0.47992077,False,0.019981295
3L,1690487.0,1691487.0,2057_peak_9708_head,1690987.0,1,0,0.9186567,0.77729917,0.8677819,False,0.019803941
3L,18740079.0,18741079.0,2057_peak_13351_head,18740579.0,1,0,0.8778062,0.9296071,0.92254615,False,0.018839478
3L,10435872.0,10436872.0,2057_peak_11575_head,10436372.0,1,0,0.030396411,0.09703471,0.08050485,False,0.016789287
3L,18562415.0,18563415.0,2057_peak_13315_head,18562915.0,1,0,0.06995118,0.00085994386,0.05189075,False,0.016485188
3L,6730687.0,6731687.0,2057_peak_10779_head,6731187.0,1,0,0.010559931,0.06721292,0.05265774,False,0.013771314
3L,10726058.0,10727058.0,2057_peak_11656_head,10726558.0,1,0,0.9657521,0.9657006,0.97122586,True,0.005499482
3L,10173109.0,10174109.0,2057_peak_11516_head,10173608.5,1,0,0.018641114,0.061934803,0.041369494,False,0.0010815375
3L,10014724.0,10015724.0,2057_peak_11486_head,10015223.5,1,0,0.014466086,0.019014457,0.016698705,False,-4.156679e-05
3L,1471921.0,1472921.0,2057_peak_9661_head,1472420.5,1,0,0.64176893,0.86051905,0.7502692,False,-0.0008748174
3L,10876319.0,10877319.0,2057_peak_11708_head,10876819.0,1,0,0.019284355,0.010081784,0.013302998,False,-0.001380072
3L,14306214.0,14307214.0,2057_peak_12401_head,14306714.0,1,0,0.05821444,0.06644542,0.06041,False,-0.0019199289
3L,10980039.0,10981039.0,2057_peak_11717_head,10980539.0,1,0,0.12244939,0.15382905,0.1350253,False,-0.0031139255
3L,2692059.0,2693059.0,2057_peak_9924_head,2692559.0,1,0,0.2113307,0.09186904,0.14785197,False,-0.0037478954
3L,12148282.0,12149282.0,2057_peak_12021_head,12148782.0,1,0,0.15822214,0.1796917,0.16428684,False,-0.0046700835
3L,3995071.0,3996071.0,2057_peak_10218_head,3995571.0,1,0,0.17860813,0.1575527,0.16261807,False,-0.0054623485
3L,565912.0,566912.0,2057_peak_9425_head,566412.0,1,0,0.024828414,0.043996964,0.02813274,False,-0.006279949
3L,10761798.0,10762798.0,2057_peak_11673_merged,10762298.0,1,1,0.0033840758,0.016923288,0.0020173506,False,-0.008136331
3L,17176153.0,17177153.0,2057_peak_13028_head,17176652.5,1,0,0.1314345,0.032840405,0.07115943,False,-0.010978021
3L,22788257.0,22789257.0,2057_peak_14209_head,22788757.0,1,0,0.024771018,0.058223575,0.03003056,False,-0.011466738
3L,2446387.0,2447387.0,2057_peak_9853_head,2446886.5,1,0,0.0026147868,0.046837114,0.008091835,False,-0.016634116
3L,13146245.0,13147245.0,2057_peak_12193_head,13146745.0,1,0,0.3805899,0.46564007,0.4052574,False,-0.017857581
3L,15346364.0,15347364.0,2057_peak_12612_head,15346864.0,1,0,0.004042237,0.12808648,0.043119907,False,-0.02294445
3L,5490413.0,5491413.0,2057_peak_10533_head,5490913.0,1,0,0.8017513,0.47903696,0.6171166,False,-0.02327758
3L,16882614.0,16883614.0,2057_peak_12951_head,16883113.5,1,0,0.13436393,0.07894959,0.08071799,False,-0.025938772
3L,4950453.0,4951453.0,2057_peak_10419_head,4950952.5,1,0,0.096017584,0.075299025,0.058950055,False,-0.026708249
3L,5253893.0,5254893.0,2057_peak_10488_head,5254393.0,1,0,0.06967639,0.21327046,0.11358747,False,-0.027885959
3L,3763801.0,3764801.0,2057_peak_10153_head,3764300.5,1,0,0.25091624,0.0012315565,0.096084945,False,-0.029988952
3L,11875732.0,11876732.0,2057_peak_11962_head,11876232.0,1,0,0.9132935,0.9213413,0.8861107,False,-0.031206667
3L,13261693.0,13262693.0,2057_peak_12213_head,13262193.0,1,0,0.045512527,0.036680803,0.008799872,False,-0.03229679
3L,5286704.0,5287704.0,2057_peak_10495_head,5287203.5,1,0,0.03807289,0.12271143,0.046827585,False,-0.033564575
3L,12242634.0,12243634.0,2057_peak_12051_head,12243133.5,1,0,0.11600057,0.05829849,0.05279244,False,-0.03435709
3L,22327200.0,22328200.0,2057_peak_14123_head,22327700.0,1,0,0.50322264,0.8178228,0.62474334,False,-0.035779357
3L,5983196.0,5984196.0,2057_peak_10648_head,5983695.5,1,0,0.11807064,0.008461739,0.022688419,False,-0.04057777
3L,1980766.0,1981766.0,2057_peak_9768_head,1981265.5,1,0,0.017977824,0.16092189,0.045879778,False,-0.043570075
3L,10198511.0,10199511.0,2057_peak_11524_head,10199011.0,1,0,0.090200335,0.051721398,0.025692232,False,-0.045268632
3L,6020626.0,6021626.0,2057_peak_10657_head,6021126.0,1,0,0.86932194,0.839358,0.80799073,False,-0.046349227
3L,10042013.0,10043013.0,2057_peak_11492_head,10042513.0,1,0,0.6107669,0.7345106,0.625926,False,-0.046712756
3L,7109717.0,7110717.0,2057_peak_10845_head,7110217.0,1,0,0.19066845,0.16128382,0.12830982,False,-0.04766631
3L,3723546.0,3724546.0,2057_peak_10137_head,3724046.0,1,0,0.33669803,0.58857596,0.41417795,False,-0.048459053
3L,17655465.0,17656465.0,2057_peak_13137_head,17655965.0,1,0,0.018159274,0.10272307,0.0117570385,False,-0.048684135
3L,705058.0,706058.0,2057_peak_9465_head,705557.5,1,0,0.30115202,0.65152717,0.42487895,False,-0.051460624
3L,1360853.0,1361853.0,2057_peak_9646_head,1361353.0,1,0,0.44060796,0.3552032,0.3463358,False,-0.05156979
3L,12147564.0,12148564.0,2057_peak_12020_head,12148064.0,1,0,0.029720416,0.16512537,0.042175822,False,-0.05524707
3L,17685128.0,17686128.0,2057_peak_13145_head,17685628.0,1,0,0.06355621,0.361349,0.1533062,False,-0.05914639
3L,18056692.0,18057692.0,2057_peak_13246_merged,18057192.0,1,1,0.22451293,0.64163494,0.37242463,False,-0.060649306
3L,355988.0,356988.0,2057_peak_9380_head,356487.5,1,0,0.00884104,0.11669799,0.0015789423,False,-0.061190575
3L,7147964.0,7148964.0,2057_peak_10851_head,7148464.0,1,0,0.20327811,0.43384275,0.24916215,False,-0.06939827
3L,7882710.0,7883710.0,2057_peak_11022_head,7883209.5,1,0,0.27917323,0.66553247,0.39908007,False,-0.073272794
3L,14552379.0,14553379.0,2057_peak_12442_head,14552879.0,1,0,0.5843807,0.62893367,0.5309549,False,-0.07570225
3L,10355364.0,10356364.0,2057_peak_11558_merged,10355863.5,1,1,0.06289199,0.17562814,0.03794384,False,-0.081316225
3L,6760582.0,6761582.0,2057_peak_10786_head,6761082.0,1,0,0.046560112,0.2500376,0.05872424,False,-0.08957462
3L,10114149.0,10115149.0,2057_peak_11506_merged,10114648.5,1,1,0.2017187,0.22314866,0.118765004,False,-0.09366868
3L,14265065.0,14266065.0,2057_peak_12393_head,14265565.0,1,0,0.2639185,0.15515162,0.113846414,False,-0.09568865
3L,13420615.0,13421615.0,2057_peak_12250_head,13421115.0,1,0,0.6856996,0.66844803,0.5789958,False,-0.09807801
3L,12054108.0,12055108.0,2057_peak_11997_head,12054607.5,1,0,0.3745345,0.35869956,0.26795653,False,-0.0986605
3L,12561109.0,12562109.0,2057_peak_12102_head,12561608.5,1,0,0.042361397,0.2938541,0.06836537,False,-0.099742375
3L,10503332.0,10504332.0,2057_peak_11585_head,10503831.5,1,0,0.53250796,0.3092943,0.3183499,False,-0.10255122
3L,5508542.0,5509542.0,2057_peak_10536_head,5509042.0,1,0,0.7442814,0.80143803,0.66711074,False,-0.10574895
3L,6078120.0,6079120.0,2057_peak_10668_head,6078619.5,1,0,0.15080447,0.63629913,0.28479573,False,-0.108756065
3L,8684357.0,8685357.0,2057_peak_11198_head,8684857.0,1,0,0.099791236,0.1698788,0.02597627,False,-0.10885875
3L,1599600.0,1600600.0,2057_peak_9688_head,1600100.0,1,0,0.29326737,0.052275594,0.059701793,False,-0.11306969
3L,19571872.0,19572872.0,2057_peak_13552_head,19572372.0,1,0,0.35309684,0.37021258,0.24749707,False,-0.11415763
