chrom,chromStart,chromEnd,name,mp,label1,label2,sim,mel,yak,correct,delta
3R,24405634.0,24406634.0,Ta18_peak_18578_head,24406134.0,1,0,0.09997738,0.1670875,0.025972093,False,-0.107560344
3R,20383318.0,20384318.0,Ta18_peak_17736_head,20383817.5,1,0,0.57276154,0.07768794,0.21398842,False,-0.111236304
3R,28751512.0,28752512.0,Ta18_peak_19544_head,28752012.0,1,0,0.18041351,0.254883,0.105423704,False,-0.11222455
3R,2782273.0,2783273.0,Ta18_peak_14267_head,2782773.0,1,0,0.5463339,0.3308113,0.32554555,False,-0.113027036
3R,21339897.0,21340897.0,Ta18_peak_17948_head,21340396.5,1,0,0.8113536,0.7319619,0.6538255,False,-0.11783224
3R,21908925.0,21909925.0,Ta18_peak_18080_head,21909425.0,1,0,0.7850895,0.929733,0.7361323,False,-0.12127894
3R,17801521.0,17802521.0,Ta18_peak_17194_head,17802021.0,1,0,0.21836028,0.23423193,0.102157526,False,-0.12413857
3R,10617835.0,10618835.0,Ta18_peak_15707_head,10618335.0,1,0,0.72165537,0.27965257,0.37022573,False,-0.13042825
3R,4948679.0,4949679.0,Ta18_peak_14653_head,4949178.5,1,0,0.7985122,0.60437995,0.5650148,False,-0.13643128
3R,26224966.0,26225966.0,Ta18_peak_18982_head,26225465.5,1,0,0.36857527,0.6860634,0.38028488,False,-0.14703444
3R,22762654.0,22763654.0,Ta18_peak_18224_head,22763154.0,1,0,0.68386465,0.70485777,0.5444696,False,-0.14989161
3R,16237890.0,16238890.0,Ta18_peak_16852_head,16238390.0,1,0,0.85020834,0.7774742,0.6633273,False,-0.150514
3R,1439923.0,1440923.0,Ta18_peak_14019_head,1440423.0,1,0,0.6025688,0.4224241,0.3587732,False,-0.15372327
3R,5737538.0,5738538.0,Ta18_peak_14793_merged,5738038.0,1,1,0.6068871,0.3657227,0.3313285,False,-0.15497637
3R,16168957.0,16169957.0,Ta18_peak_16836_merged,16169457.0,1,1,0.38360465,0.7386922,0.3946638,False,-0.1664846
3R,1451985.0,1452985.0,Ta18_peak_14022_head,1452485.0,1,0,0.46930525,0.38923842,0.25500622,False,-0.1742656
3R,9198477.0,9199477.0,Ta18_peak_15375_head,9198977.0,1,0,0.91211575,0.4792748,0.5193216,False,-0.17637366
3R,24798841.0,24799841.0,Ta18_peak_18656_head,24799340.5,1,0,0.24927522,0.28228742,0.077960074,False,-0.18782124
3R,23845319.0,23846319.0,Ta18_peak_18453_head,23845819.0,1,0,0.31220326,0.10408313,0.014123462,False,-0.19401973
3R,22171266.0,22172266.0,Ta18_peak_18130_head,22171765.5,1,0,0.5054063,0.45282125,0.28192493,False,-0.19718885
3R,16414855.0,16415855.0,Ta18_peak_16899_head,16415354.5,1,0,0.21490687,0.47281325,0.13420212,False,-0.20965794
3R,13459944.0,13460944.0,Ta18_peak_16230_head,13460444.0,1,0,0.48049602,0.6033712,0.32782274,False,-0.21411085
3R,5388491.0,5389491.0,Ta18_peak_14722_head,5388990.5,1,0,0.24795039,0.5419383,0.17468363,False,-0.22026071
3R,757700.0,758700.0,Ta18_peak_13917_head,758200.0,1,0,0.5654916,0.5901186,0.31134704,False,-0.26645806
3R,7767893.0,7768893.0,Ta18_peak_15064_head,7768392.5,1,0,0.35504907,0.30617318,0.05853565,False,-0.27207547
3R,4279852.0,4280852.0,Ta18_peak_14545_head,4280352.0,1,0,0.4005708,0.51940525,0.17400473,False,-0.2859833
3R,1894087.0,1895087.0,Ta18_peak_14094_head,1894586.5,1,0,0.41184852,0.43908286,0.13857313,False,-0.2868926
3R,26259608.0,26260608.0,Ta18_peak_18990_head,26260108.0,1,0,0.100538686,0.62351966,0.043290988,False,-0.31873816
3R,24797043.0,24798043.0,Ta18_peak_18655_head,24797542.5,1,0,0.7935591,0.65300083,0.39413682,False,-0.32914314
3R,20072274.0,20073274.0,Ta18_peak_17690_head,20072773.5,1,0,0.81458604,0.7884346,0.46642792,False,-0.3350824
3R,18586758.0,18587758.0,Ta18_peak_17348_head,18587257.5,1,0,0.61451674,0.6553258,0.26842466,False,-0.3664966
3R,16730660.0,16731660.0,Ta18_peak_16974_head,16731159.5,1,0,0.74201006,0.3792179,0.16192403,False,-0.39868996
3R,9023274.0,9024274.0,Ta18_peak_15331_head,9023774.0,1,0,0.7317877,0.88208306,0.32541177,False,-0.4815236
3R,23691130.0,23692130.0,Ta18_peak_18403_head,23691629.5,1,0,0.6539858,0.90449125,0.26802462,False,-0.5112139
