chrom,chromStart,chromEnd,name,mp,label1,label2,mel,yak,sim,correct,delta
3L,5905687.0,5906687.0,w501_peak_11502_head,5906186.5,1,0,0.5100051,0.5357807,0.4652696,False,-0.057623357
3L,5384243.0,5385243.0,w501_peak_11377_head,5384742.5,1,0,0.44342557,0.8622724,0.593208,False,-0.059640944
3L,11947592.0,11948592.0,w501_peak_12927_head,11948092.0,1,0,0.4795154,0.18291973,0.27155718,False,-0.059660375
3L,7833735.0,7834735.0,w501_peak_11899_head,7834234.5,1,0,0.10744813,0.16991244,0.07653071,False,-0.06214957
3L,2234284.0,2235284.0,w501_peak_10601_head,2234784.0,1,0,0.54968065,0.6206089,0.5208347,False,-0.064310074
3L,14996568.0,14997568.0,w501_peak_13465_head,14997067.5,1,0,0.80461407,0.8521196,0.7622013,False,-0.06616557
3L,269356.0,270356.0,w501_peak_10062_head,269856.0,1,0,0.14431259,0.09595368,0.052969754,False,-0.06716338
3L,9589586.0,9590586.0,w501_peak_12329_merged,9590086.0,1,1,0.13282277,0.19312556,0.09403358,False,-0.06894059
3L,10553947.0,10554947.0,w501_peak_12565_head,10554446.5,1,0,0.5710101,0.78703856,0.6090873,False,-0.06993705
3L,22217902.0,22218902.0,w501_peak_15121_head,22218402.0,1,0,0.49011716,0.3640492,0.354584,False,-0.072499186
3L,18077765.0,18078765.0,w501_peak_14193_head,18078264.5,1,0,0.7239837,0.65928763,0.6154461,False,-0.07618958
3L,3601279.0,3602279.0,w501_peak_10982_head,3601779.0,1,0,0.757823,0.7255086,0.66230446,False,-0.07936132
3L,11877202.0,11878202.0,w501_peak_12904_head,11877702.0,1,0,0.25778714,0.4023074,0.24891412,False,-0.08113313
3L,1207457.0,1208457.0,w501_peak_10386_head,1207957.0,1,0,0.23518321,0.6040578,0.33801228,False,-0.081608236
3L,10338804.0,10339804.0,w501_peak_12482_head,10339304.0,1,0,0.30731213,0.4363357,0.28917798,False,-0.08264592
3L,11902707.0,11903707.0,w501_peak_12909_merged,11903206.5,1,1,0.1706996,0.16021663,0.08045369,False,-0.08500443
3L,10990638.0,10991638.0,w501_peak_12675_head,10991138.0,1,0,0.5558997,0.53664917,0.46037525,False,-0.085899174
3L,17782556.0,17783556.0,w501_peak_14173_head,17783056.0,1,0,0.21893142,0.57569575,0.3093578,False,-0.0879558
3L,7056896.0,7057896.0,w501_peak_11716_head,7057396.0,1,0,0.38101578,0.30862156,0.25675806,False,-0.08806059
3L,5921007.0,5922007.0,w501_peak_11506_head,5921507.0,1,0,0.26398337,0.20371903,0.13996187,False,-0.093889326
3L,2764358.0,2765358.0,w501_peak_10788_head,2764857.5,1,0,0.5918925,0.6940377,0.54527277,False,-0.09769231
3L,8862750.0,8863750.0,w501_peak_12154_head,8863250.0,1,0,0.26255283,0.3870167,0.22631146,False,-0.098473296
3L,13992851.0,13993851.0,w501_peak_13263_head,13993350.5,1,0,0.23399007,0.46904212,0.24623078,False,-0.10528532
3L,7068742.0,7069742.0,w501_peak_11717_head,7069242.0,1,0,0.38547492,0.3956913,0.28241563,False,-0.10816747
3L,10398839.0,10399839.0,w501_peak_12501_head,10399339.0,1,0,0.2635234,0.14115877,0.09069442,False,-0.11164666
3L,483624.0,484624.0,w501_peak_10113_head,484124.0,1,0,0.26673174,0.6749255,0.35889623,False,-0.1119324
3L,16802367.0,16803367.0,w501_peak_13929_head,16802866.5,1,0,0.05415106,0.29089397,0.047538146,False,-0.12498437
3L,17982922.0,17983922.0,w501_peak_14184_head,17983421.5,1,0,0.15243006,0.6323568,0.26208964,False,-0.1303038
3L,13121240.0,13122240.0,w501_peak_13123_head,13121739.5,1,0,0.40090337,0.42939392,0.2796149,False,-0.13553375
3L,6400122.0,6401122.0,w501_peak_11582_head,6400622.0,1,0,0.6139101,0.6949059,0.5143729,False,-0.1400351
3L,8657899.0,8658899.0,w501_peak_12109_head,8658399.0,1,0,0.09342258,0.45809916,0.1304822,False,-0.14527866
3L,13553637.0,13554637.0,w501_peak_13191_head,13554136.5,1,0,0.5693915,0.20580079,0.23927188,False,-0.14832425
3L,10279935.0,10280935.0,w501_peak_12468_head,10280435.0,1,0,0.36896533,0.3970702,0.232994,False,-0.15002377
3L,16143138.0,16144138.0,w501_peak_13740_head,16143638.0,1,0,0.5818494,0.75988215,0.5184395,False,-0.1524263
3L,11045125.0,11046125.0,w501_peak_12702_head,11045624.5,1,0,0.39299628,0.54189974,0.30548796,False,-0.16196004
3L,9907419.0,9908419.0,w501_peak_12388_head,9907918.5,1,0,0.23747535,0.34433654,0.12777855,False,-0.1631274
3L,2958321.0,2959321.0,w501_peak_10825_head,2958821.0,1,0,0.396427,0.64207745,0.35559475,False,-0.16365749
3L,6377109.0,6378109.0,w501_peak_11575_head,6377609.0,1,0,0.4712571,0.5600369,0.34642214,False,-0.16922486
3L,14292324.0,14293324.0,w501_peak_13309_head,14292824.0,1,0,0.55020523,0.5144772,0.36281914,False,-0.1695221
3L,20831687.0,20832687.0,w501_peak_14829_head,20832186.5,1,0,0.28875026,0.67506135,0.28595045,False,-0.19595537
3L,10660213.0,10661213.0,w501_peak_12597_head,10660713.0,1,0,0.40017265,0.18145159,0.08162031,False,-0.20919183
