chrom,chromStart,chromEnd,name,mp,label1,label2,sim,mel,yak,correct,delta
2R,19700826.0,19701826.0,Ta18_peak_8768_head,19701325.5,1,0,0.58931154,0.5216265,0.6099839,True,0.054514885
2R,10909386.0,10910386.0,Ta18_peak_6820_head,10909886.0,1,0,0.0490816,0.047862336,0.097733565,True,0.049261596
2R,18293875.0,18294875.0,Ta18_peak_8470_head,18294375.0,1,0,0.9181897,0.8900565,0.95270383,True,0.048580766
2R,2676021.0,2677021.0,Ta18_peak_5013_head,2676520.5,1,0,0.9460456,0.87244135,0.9576019,True,0.04835844
2R,14982031.0,14983031.0,Ta18_peak_7706_head,14982531.0,1,0,0.065728225,0.10837128,0.1344029,True,0.04735315
2R,8925796.0,8926796.0,Ta18_peak_6364_head,8926295.5,1,0,0.49591053,0.478949,0.5278638,True,0.040434033
2R,7764376.0,7765376.0,Ta18_peak_6106_head,7764876.0,1,0,0.7224645,0.7321234,0.76632106,True,0.039027095
2R,10300142.0,10301142.0,Ta18_peak_6681_merged,10300642.0,1,1,0.5008764,0.37887797,0.4782388,False,0.03836158
2R,12674699.0,12675699.0,Ta18_peak_7218_merged,12675199.0,1,1,0.9371226,0.8719759,0.9418575,True,0.037308276
2R,11786983.0,11787983.0,Ta18_peak_7017_merged,11787482.5,1,1,0.18520276,0.22571652,0.2417828,True,0.03632316
2R,13360344.0,13361344.0,Ta18_peak_7332_head,13360844.0,1,0,0.12782134,0.011157578,0.09546346,False,0.025974005
2R,9419006.0,9420006.0,Ta18_peak_6478_head,9419506.0,1,0,0.81477904,0.85786253,0.8618717,True,0.025550961
2R,13630027.0,13631027.0,Ta18_peak_7370_merged,13630526.5,1,1,0.27866262,0.3694529,0.34928736,False,0.025229603
2R,12998653.0,12999653.0,Ta18_peak_7266_head,12999152.5,1,0,0.03504641,0.0053840494,0.045251112,True,0.025035882
2R,10306652.0,10307652.0,Ta18_peak_6686_head,10307152.0,1,0,0.014874762,0.01960245,0.04011017,True,0.022871565
2R,17724371.0,17725371.0,Ta18_peak_8335_head,17724870.5,1,0,0.033608668,0.06869776,0.07348471,True,0.022331499
2R,20713189.0,20714189.0,Ta18_peak_9027_head,20713688.5,1,0,0.00997867,0.008800396,0.031498414,True,0.02210888
2R,14702511.0,14703511.0,Ta18_peak_7606_head,14703011.0,1,0,0.9996001,0.9606174,0.99800247,False,0.017893732
2R,11972245.0,11973245.0,Ta18_peak_7063_head,11972745.0,1,0,0.01423328,0.03579153,0.041518725,True,0.01650632
2R,11557459.0,11558459.0,Ta18_peak_6936_head,11557958.5,1,0,0.061833516,0.02339067,0.057181187,False,0.014569096
2R,20511076.0,20512076.0,Ta18_peak_8968_head,20511575.5,1,0,0.69594395,0.4676737,0.5960858,False,0.014276981
2R,10398651.0,10399651.0,Ta18_peak_6709_head,10399151.0,1,0,0.01592611,0.023282234,0.031620163,True,0.012015991
2R,10048318.0,10049318.0,Ta18_peak_6628_head,10048817.5,1,0,0.24483854,0.33837426,0.3035442,False,0.011937797
2R,8335799.0,8336799.0,Ta18_peak_6232_merged,8336298.5,1,1,0.016507417,0.008267707,0.024158522,True,0.01177096
2R,10849913.0,10850913.0,Ta18_peak_6812_merged,10850412.5,1,1,0.016124835,0.028564567,0.03280536,True,0.01046066
2R,18599584.0,18600584.0,Ta18_peak_8535_head,18600083.5,1,0,0.200676,0.20031375,0.2103938,True,0.009898931
2R,20871207.0,20872207.0,Ta18_peak_9075_head,20871706.5,1,0,0.01943303,0.028149549,0.027385091,False,0.0035938006
2R,16184324.0,16185324.0,Ta18_peak_7968_merged,16184824.0,1,1,0.021894814,0.032710325,0.029283298,False,0.0019807275
2R,2548362.0,2549362.0,Ta18_peak_4984_head,2548862.0,1,0,0.6036621,0.44858032,0.5277241,False,0.0016028881
2R,19573578.0,19574578.0,Ta18_peak_8736_head,19574078.0,1,0,0.99188435,0.9997596,0.99639136,False,0.0005694032
2R,16208876.0,16209876.0,Ta18_peak_7974_merged,16209375.5,1,1,0.00076186657,0.00075802614,0.000985717,True,0.0002257707
2R,16975799.0,16976799.0,Ta18_peak_8142_head,16976299.0,1,0,0.033051528,0.03370039,0.032860033,False,-0.00051592663
2R,18504462.0,18505462.0,Ta18_peak_8516_head,18504961.5,1,0,0.03794456,0.069931805,0.052208293,False,-0.001729887
2R,9018308.0,9019308.0,Ta18_peak_6387_merged,9018807.5,1,1,0.0120992,0.007327137,0.0024531996,False,-0.0072599687
2R,2382206.0,2383206.0,Ta18_peak_4936_merged,2382706.0,1,1,0.15503867,0.17497033,0.15428178,False,-0.010722712
2R,8653985.0,8654985.0,Ta18_peak_6308_merged,8654484.5,1,1,0.0075561786,0.028060876,0.004237064,False,-0.013571463
2R,2479740.0,2480740.0,Ta18_peak_4956_head,2480239.5,1,0,0.078581765,0.065538265,0.05576412,False,-0.016295899
2R,2065782.0,2066782.0,Ta18_peak_4843_head,2066282.0,1,0,0.478243,0.14746131,0.29401475,False,-0.018837392
2R,17862688.0,17863688.0,Ta18_peak_8371_head,17863188.0,1,0,0.019465711,0.09952441,0.04033921,False,-0.019155852
2R,16471122.0,16472122.0,Ta18_peak_8042_head,16471621.5,1,0,0.031444274,0.0936594,0.04239288,False,-0.020158961
2R,15398132.0,15399132.0,Ta18_peak_7770_head,15398631.5,1,0,0.8145586,0.8554305,0.81321186,False,-0.021782696
2R,2650306.0,2651306.0,Ta18_peak_5002_head,2650805.5,1,0,0.18528464,0.37667128,0.25509387,False,-0.025884092
2R,12219429.0,12220429.0,Ta18_peak_7132_merged,12219928.5,1,1,0.10865012,0.033280935,0.04148541,False,-0.029480118
2R,10036269.0,10037269.0,Ta18_peak_6623_head,10036769.0,1,0,0.90078354,0.9234331,0.8825558,False,-0.02955252
2R,7430584.0,7431584.0,Ta18_peak_6011_head,7431083.5,1,0,0.8993178,0.82408464,0.8156941,False,-0.046007156
2R,7120147.0,7121147.0,Ta18_peak_5941_head,7120646.5,1,0,0.15036276,0.093553714,0.07521367,False,-0.04674457
2R,19186837.0,19187837.0,Ta18_peak_8641_head,19187336.5,1,0,0.68444985,0.7597928,0.6743122,False,-0.047809184
2R,7166498.0,7167498.0,Ta18_peak_5954_head,7166997.5,1,0,0.2215653,0.25603512,0.18614566,False,-0.05265455
2R,2695347.0,2696347.0,Ta18_peak_5021_merged,2695846.5,1,1,0.8373002,0.90843207,0.81966996,False,-0.05319619
2R,13246062.0,13247062.0,Ta18_peak_7319_merged,13246561.5,1,1,0.06586613,0.16597058,0.062174417,False,-0.053743936
2R,20667957.0,20668957.0,Ta18_peak_9018_merged,20668456.5,1,1,0.16248173,0.19084975,0.12248418,False,-0.05418156
2R,17833096.0,17834096.0,Ta18_peak_8361_head,17833595.5,1,0,0.29577285,0.26904213,0.22593941,False,-0.056468084
2R,9011546.0,9012546.0,Ta18_peak_6384_head,9012046.0,1,0,0.13985346,0.18649097,0.10544729,False,-0.057724923
2R,17393393.0,17394393.0,Ta18_peak_8262_head,17393892.5,1,0,0.18150447,0.13010426,0.09444919,False,-0.061355174
2R,16449509.0,16450509.0,Ta18_peak_8036_head,16450008.5,1,0,0.31079096,0.2131006,0.19606043,False,-0.06588535
2R,2387703.0,2388703.0,Ta18_peak_4938_head,2388203.0,1,0,0.20009099,0.19786271,0.12293459,False,-0.07604226
2R,19000137.0,19001137.0,Ta18_peak_8613_head,19000636.5,1,0,0.6846387,0.12114042,0.32538226,False,-0.07750729
2R,9395177.0,9396177.0,Ta18_peak_6463_head,9395676.5,1,0,0.19671841,0.030281201,0.015302245,False,-0.098197564
2R,2160502.0,2161502.0,Ta18_peak_4865_head,2161002.0,1,0,0.36575058,0.458962,0.3100045,False,-0.102351785
2R,13229298.0,13230298.0,Ta18_peak_7314_head,13229797.5,1,0,0.46737432,0.5615093,0.4003891,False,-0.11405274
2R,19005078.0,19006078.0,Ta18_peak_8615_head,19005577.5,1,0,0.26241395,0.10998502,0.06434772,False,-0.121851765
2R,7373859.0,7374859.0,Ta18_peak_5994_head,7374358.5,1,0,0.7229075,0.46808377,0.4650167,False,-0.13047895
2R,19500110.0,19501110.0,Ta18_peak_8712_head,19500610.0,1,0,0.19958483,0.25570577,0.09696867,False,-0.13067663
2R,2187995.0,2188995.0,Ta18_peak_4877_head,2188494.5,1,0,0.38879615,0.72289544,0.41015843,False,-0.14568737
2R,9969254.0,9970254.0,Ta18_peak_6605_head,9969753.5,1,0,0.53552145,0.5152478,0.36533934,False,-0.16004533
2R,15349514.0,15350514.0,Ta18_peak_7764_head,15350014.0,1,0,0.7324256,0.73907024,0.4761027,False,-0.25964522
2R,18906736.0,18907736.0,Ta18_peak_8598_head,18907236.0,1,0,0.463276,0.5309587,0.23174907,False,-0.26536828
2R,18858822.0,18859822.0,Ta18_peak_8594_head,18859322.0,1,0,0.48815784,0.5701794,0.15678778,False,-0.37238082
2R,14621795.0,14622795.0,Ta18_peak_7586_head,14622295.0,1,0,0.6048569,0.5388307,0.15239578,False,-0.41944802
2R,11409091.0,11410091.0,Ta18_peak_6917_head,11409591.0,1,0,0.896363,0.8540916,0.23324977,False,-0.64197755
3L,5708911.0,5709911.0,Ta18_peak_10494_merged,5709410.5,1,1,0.03610596,0.012422615,0.5996437,True,0.57537943
3L,11576453.0,11577453.0,Ta18_peak_11817_head,11576952.5,1,0,0.4201186,0.24674849,0.8719435,True,0.53850996
3L,22079539.0,22080539.0,Ta18_peak_13621_head,22080038.5,1,0,0.21817498,0.46247345,0.87239236,True,0.53206813
3L,13995295.0,13996295.0,Ta18_peak_12276_head,13995795.0,1,0,0.14820963,0.17986591,0.6498663,True,0.48582852
3L,47252.0,48252.0,Ta18_peak_9124_head,47751.5,1,0,0.068744846,0.06414671,0.50815094,True,0.44170517
3L,16024716.0,16025716.0,Ta18_peak_12666_merged,16025215.5,1,1,0.45251098,0.4526194,0.8728338,True,0.4202686
3L,16080806.0,16081806.0,Ta18_peak_12690_head,16081306.0,1,0,0.42523342,0.48180324,0.87061346,True,0.41709512
3L,15116088.0,15117088.0,Ta18_peak_12492_head,15116587.5,1,0,0.18213128,0.117273405,0.5345966,True,0.38489428
3L,8387177.0,8388177.0,Ta18_peak_11033_merged,8387677.0,1,1,0.1993916,0.12613645,0.5386099,True,0.3758459
3L,11218488.0,11219488.0,Ta18_peak_11715_head,11218987.5,1,0,0.068901524,0.03935846,0.42630526,True,0.37217528
3L,3638534.0,3639534.0,Ta18_peak_10037_head,3639033.5,1,0,0.4443384,0.18416494,0.6612608,True,0.34700912
3L,5119370.0,5120370.0,Ta18_peak_10402_head,5119869.5,1,0,0.30280218,0.2905236,0.6409978,True,0.34433496
3L,5246909.0,5247909.0,Ta18_peak_10432_head,5247409.0,1,0,0.124586165,0.22906388,0.5198315,True,0.34300646
3L,10252806.0,10253806.0,Ta18_peak_11485_head,10253305.5,1,0,0.1709598,0.2166684,0.5319497,True,0.3381356
3L,13402942.0,13403942.0,Ta18_peak_12174_head,13403441.5,1,0,0.19757223,0.10669844,0.47517607,True,0.32304072
3L,7082400.0,7083400.0,Ta18_peak_10768_head,7082900.0,1,0,0.45837775,0.32331482,0.71377313,True,0.32292685
3L,4053282.0,4054282.0,Ta18_peak_10132_head,4053782.0,1,0,0.08462863,0.16898552,0.431908,True,0.30510095
3L,7144964.0,7145964.0,Ta18_peak_10780_head,7145463.5,1,0,0.36549234,0.32029545,0.6436788,True,0.3007849
3L,10229318.0,10230318.0,Ta18_peak_11480_head,10229817.5,1,0,0.3972859,0.2711561,0.6278398,True,0.2936188
3L,13416539.0,13417539.0,Ta18_peak_12176_head,13417039.0,1,0,0.40814033,0.31482258,0.65246975,True,0.2909883
3L,18602307.0,18603307.0,Ta18_peak_13179_merged,18602807.0,1,1,0.07465006,0.0530272,0.354261,True,0.29042238
3L,12901282.0,12902282.0,Ta18_peak_12083_head,12901782.0,1,0,0.2222757,0.09970508,0.44476917,True,0.2837788
3L,14161277.0,14162277.0,Ta18_peak_12313_head,14161776.5,1,0,0.11255209,0.13484512,0.40459198,True,0.2808934
3L,16281508.0,16282508.0,Ta18_peak_12743_head,16282007.5,1,0,0.66921353,0.32713506,0.7669959,True,0.2688216
3L,19186284.0,19187284.0,Ta18_peak_13231_head,19186784.0,1,0,0.3383177,0.12174527,0.48906574,True,0.25903425
3L,13920703.0,13921703.0,Ta18_peak_12255_head,13921202.5,1,0,0.32249415,0.44576746,0.641718,True,0.25758716
3L,9206218.0,9207218.0,Ta18_peak_11233_head,9206717.5,1,0,0.0055076755,0.013963521,0.24177395,True,0.23203835
3L,11676712.0,11677712.0,Ta18_peak_11851_merged,11677211.5,1,1,0.0898638,0.090859294,0.3223433,True,0.23198174
3L,13491721.0,13492721.0,Ta18_peak_12188_head,13492220.5,1,0,0.2996783,0.3075865,0.5354729,True,0.23184055
3L,16374283.0,16375283.0,Ta18_peak_12755_head,16374782.5,1,0,0.7150434,0.3897821,0.7787785,True,0.22636575
3L,15428691.0,15429691.0,Ta18_peak_12575_head,15429191.0,1,0,0.041308813,0.39715588,0.44557202,True,0.22633967
3L,4508760.0,4509760.0,Ta18_peak_10248_merged,4509260.0,1,1,0.03147418,0.009800979,0.2430345,True,0.22239691
3L,11742492.0,11743492.0,Ta18_peak_11870_head,11742991.5,1,0,0.21110378,0.08036956,0.36720902,True,0.22147235
3L,6209764.0,6210764.0,Ta18_peak_10607_head,6210264.0,1,0,0.11707787,0.20031123,0.3767431,True,0.21804856
3L,246406.0,247406.0,Ta18_peak_9181_head,246905.5,1,0,0.12818614,0.107965104,0.3359536,True,0.21787797
3L,9424826.0,9425826.0,Ta18_peak_11294_head,9425326.0,1,0,0.505234,0.4594708,0.69845927,True,0.21610686
3L,5358133.0,5359133.0,Ta18_peak_10449_head,5358633.0,1,0,0.41055983,0.13422704,0.48577148,True,0.21337804
3L,414290.0,415290.0,Ta18_peak_9212_head,414789.5,1,0,0.08014947,0.06417465,0.28515974,True,0.21299767
3L,17727058.0,17728058.0,Ta18_peak_13064_head,17727558.0,1,0,0.2548734,0.29213068,0.48093143,True,0.20742938
3L,7599865.0,7600865.0,Ta18_peak_10858_head,7600364.5,1,0,0.4612086,0.31713018,0.5842698,True,0.19510043
3L,7757504.0,7758504.0,Ta18_peak_10892_head,7758004.0,1,0,0.018893803,0.008426593,0.20513584,True,0.19147564
3L,13244206.0,13245206.0,Ta18_peak_12136_head,13244705.5,1,0,0.44408774,0.09026392,0.4552574,True,0.18808156
3L,5828997.0,5829997.0,Ta18_peak_10543_head,5829497.0,1,0,0.08087501,0.11046431,0.28213155,True,0.1864619
3L,16118710.0,16119710.0,Ta18_peak_12708_head,16119210.0,1,0,0.038568437,0.03314152,0.21387167,True,0.17801669
3L,16069849.0,16070849.0,Ta18_peak_12684_head,16070348.5,1,0,0.78962547,0.77501744,0.95684713,True,0.17452568
3L,14960877.0,14961877.0,Ta18_peak_12463_head,14961377.0,1,0,0.11095932,0.14942317,0.3035547,True,0.17336348
3L,3853210.0,3854210.0,Ta18_peak_10072_head,3853710.0,1,0,0.32928023,0.6542417,0.6610161,True,0.16925514
3L,1045724.0,1046724.0,Ta18_peak_9424_head,1046223.5,1,0,0.27621302,0.3633951,0.4860836,True,0.16627952
3L,13988635.0,13989635.0,Ta18_peak_12273_head,13989135.0,1,0,0.3765269,0.41609544,0.5615308,True,0.16521966
3L,22751374.0,22752374.0,Ta18_peak_13689_head,22751874.0,1,0,0.304956,0.18917526,0.4093603,True,0.16229466
3L,12534388.0,12535388.0,Ta18_peak_12024_merged,12534888.0,1,1,0.7491408,0.5737848,0.8202845,True,0.1588217
3L,3047940.0,3048940.0,Ta18_peak_9866_head,3048439.5,1,0,0.69433355,0.5129753,0.7618912,True,0.1582368
3L,3042287.0,3043287.0,Ta18_peak_9862_merged,3042786.5,1,1,0.09171566,0.052439775,0.22806102,True,0.1559833
3L,9985211.0,9986211.0,Ta18_peak_11436_head,9985711.0,1,0,0.5631755,0.6480701,0.7600197,True,0.15439695
3L,17874565.0,17875565.0,Ta18_peak_13085_head,17875064.5,1,0,0.71706337,0.5597766,0.7892479,True,0.15082788
3L,10267291.0,10268291.0,Ta18_peak_11486_head,10267790.5,1,0,0.06118658,0.11573429,0.2370521,True,0.14859167
3L,15707644.0,15708644.0,Ta18_peak_12600_head,15708144.0,1,0,0.35817596,0.27780598,0.4665296,True,0.14853865
3L,13748075.0,13749075.0,Ta18_peak_12233_head,13748575.0,1,0,0.4000944,0.3662078,0.529906,True,0.14675486
3L,11618029.0,11619029.0,Ta18_peak_11826_head,11618528.5,1,0,0.23529322,0.1973374,0.35923854,True,0.14292322
3L,20924444.0,20925444.0,Ta18_peak_13484_head,20924944.0,1,0,0.054343037,0.062127803,0.19733858,True,0.13910316
3L,15094205.0,15095205.0,Ta18_peak_12486_head,15094704.5,1,0,0.0810868,0.05703959,0.19361971,True,0.12455652
3L,10550857.0,10551857.0,Ta18_peak_11546_head,10551357.0,1,0,0.45379052,0.4501988,0.5733333,True,0.121338665
3L,23300480.0,23301480.0,Ta18_peak_13747_merged,23300979.5,1,1,0.43868935,0.4924781,0.58219564,True,0.1166119
3L,14634838.0,14635838.0,Ta18_peak_12385_merged,14635337.5,1,1,0.44239262,0.6000852,0.62993586,True,0.10869694
3L,5878862.0,5879862.0,Ta18_peak_10557_head,5879362.0,1,0,0.13998368,0.27110836,0.31074372,True,0.1051977
3L,10027703.0,10028703.0,Ta18_peak_11442_head,10028203.0,1,0,0.1329177,0.144293,0.24340162,True,0.10479626
3L,17891886.0,17892886.0,Ta18_peak_13089_head,17892385.5,1,0,0.6402378,0.47711867,0.6622333,True,0.10355502
3L,14313320.0,14314320.0,Ta18_peak_12333_head,14313819.5,1,0,0.16400912,0.12815133,0.24634106,True,0.10026084
3L,621767.0,622767.0,Ta18_peak_9275_head,622267.0,1,0,0.57002145,0.5290908,0.6463929,True,0.096836746
3L,11146328.0,11147328.0,Ta18_peak_11701_head,11146828.0,1,0,0.67649996,0.6460537,0.75699276,True,0.09571594
3L,15332561.0,15333561.0,Ta18_peak_12555_head,15333060.5,1,0,0.30232367,0.3368597,0.41333616,True,0.09374446
3L,7726999.0,7727999.0,Ta18_peak_10881_head,7727499.0,1,0,0.13208851,0.104886875,0.21140833,True,0.09292064
3L,14715597.0,14716597.0,Ta18_peak_12400_head,14716097.0,1,0,0.41737396,0.37708953,0.48918003,True,0.09194827
3L,5757824.0,5758824.0,Ta18_peak_10516_head,5758323.5,1,0,0.1647475,0.110259235,0.22813937,True,0.090636
3L,14449293.0,14450293.0,Ta18_peak_12355_merged,14449792.5,1,1,0.08443028,0.04473663,0.15422627,True,0.08964282
3L,15013937.0,15014937.0,Ta18_peak_12474_merged,15014437.0,1,1,0.76782614,0.8363179,0.8852094,True,0.08313733
3L,7267499.0,7268499.0,Ta18_peak_10798_head,7267999.0,1,0,0.07948629,0.078507215,0.15622592,True,0.07722917
3L,17189683.0,17190683.0,Ta18_peak_12948_head,17190182.5,1,0,0.057280775,0.048873812,0.12833025,True,0.07525295
3L,1741334.0,1742334.0,Ta18_peak_9582_merged,1741833.5,1,1,0.2935335,0.3053166,0.37181732,True,0.072392255
3L,8622991.0,8623991.0,Ta18_peak_11095_head,8623490.5,1,0,0.34129354,0.24637285,0.36537588,True,0.07154268
3L,1120055.0,1121055.0,Ta18_peak_9444_head,1120554.5,1,0,0.060236976,0.093197346,0.14496365,True,0.06824649
3L,22790859.0,22791859.0,Ta18_peak_13695_head,22791358.5,1,0,0.3294127,0.065830626,0.2657586,False,0.068136945
3L,977574.0,978574.0,Ta18_peak_9398_head,978073.5,1,0,0.010205562,0.021071589,0.08363212,True,0.067993544
3L,5802804.0,5803804.0,Ta18_peak_10534_head,5803303.5,1,0,0.39208624,0.41472894,0.4685772,True,0.06516963
3L,1006222.0,1007222.0,Ta18_peak_9413_head,1006721.5,1,0,0.27412444,0.23681493,0.31458622,True,0.059116542
3L,2341764.0,2342764.0,Ta18_peak_9690_head,2342263.5,1,0,0.24200219,0.12006379,0.23901148,False,0.057978496
3L,9360154.0,9361154.0,Ta18_peak_11273_head,9360653.5,1,0,0.55006284,0.67236364,0.66684127,False,0.05562806
3L,10035864.0,10036864.0,Ta18_peak_11444_head,10036363.5,1,0,0.68720776,0.6063916,0.69824827,True,0.051448584
3L,21035347.0,21036347.0,Ta18_peak_13501_head,21035846.5,1,0,0.23658581,0.14262615,0.23971818,True,0.050112203
3L,18861362.0,18862362.0,Ta18_peak_13194_merged,18861862.0,1,1,0.6865638,0.5567756,0.66999346,False,0.04832375
3L,5554668.0,5555668.0,Ta18_peak_10469_head,5555168.0,1,0,0.73204285,0.6967416,0.7577258,True,0.04333359
3L,5149112.0,5150112.0,Ta18_peak_10410_head,5149611.5,1,0,0.19019784,0.26602933,0.27100587,True,0.042892277
3L,4028185.0,4029185.0,Ta18_peak_10127_head,4028684.5,1,0,0.5084775,0.48345983,0.5385132,True,0.042544514
3L,12812340.0,12813340.0,Ta18_peak_12059_head,12812840.0,1,0,0.04325419,0.060207058,0.09286277,True,0.041132145
3L,19709153.0,19710153.0,Ta18_peak_13316_head,19709652.5,1,0,0.26082852,0.6213634,0.47941884,False,0.038322896
3L,6885969.0,6886969.0,Ta18_peak_10743_head,6886469.0,1,0,0.021200439,0.019978411,0.057096086,True,0.03650666
3L,46120.0,47120.0,Ta18_peak_9123_head,46619.5,1,0,0.3632061,0.25702152,0.3443635,False,0.034249723
3L,17315305.0,17316305.0,Ta18_peak_12980_head,17315804.5,1,0,0.1797443,0.53891736,0.39120895,False,0.031878114
3L,2685180.0,2686180.0,Ta18_peak_9779_head,2685680.0,1,0,0.088238746,0.08973951,0.120103024,True,0.0311139
3L,15508938.0,15509938.0,Ta18_peak_12588_head,15509437.5,1,0,0.81027704,0.57862395,0.7227023,False,0.028251827
3L,9041494.0,9042494.0,Ta18_peak_11189_head,9041993.5,1,0,0.45938262,0.37952766,0.44746545,False,0.028010309
3L,22742068.0,22743068.0,Ta18_peak_13687_head,22742568.0,1,0,0.08977492,0.082854256,0.11135035,True,0.025035761
3L,9459545.0,9460545.0,Ta18_peak_11307_merged,9460045.0,1,1,0.009354127,0.0044428166,0.030538214,True,0.023639742
3L,7377173.0,7378173.0,Ta18_peak_10815_head,7377673.0,1,0,0.10407672,0.10701013,0.12750119,True,0.021957763
3L,4768855.0,4769855.0,Ta18_peak_10311_head,4769355.0,1,0,0.0030238058,0.02440552,0.031830177,True,0.018115513
3L,9571433.0,9572433.0,Ta18_peak_11346_head,9571932.5,1,0,0.07878606,0.0751944,0.092781775,True,0.015791543
3L,9064964.0,9065964.0,Ta18_peak_11193_head,9065463.5,1,0,0.13588732,0.23403661,0.19871148,False,0.01374951
3L,6928866.0,6929866.0,Ta18_peak_10748_head,6929365.5,1,0,0.057817634,0.047340233,0.064612366,True,0.012033433
3L,767409.0,768409.0,Ta18_peak_9321_merged,767908.5,1,1,0.5018819,0.58032423,0.55105615,False,0.009953082
3L,5736776.0,5737776.0,Ta18_peak_10509_head,5737276.0,1,0,0.207953,0.15030439,0.1880676,False,0.008938894
3L,918794.0,919794.0,Ta18_peak_9375_head,919293.5,1,0,0.016311947,0.010933408,0.018194105,True,0.0045714285
3L,14753637.0,14754637.0,Ta18_peak_12408_head,14754136.5,1,0,0.086759984,0.16255623,0.12888786,False,0.004229754
3L,2494286.0,2495286.0,Ta18_peak_9732_merged,2494786.0,1,1,0.3058232,0.16891496,0.24101655,False,0.0036474615
3L,10517634.0,10518634.0,Ta18_peak_11537_head,10518133.5,1,0,0.37495154,0.35887468,0.36887893,False,0.0019658208
3L,937503.0,938503.0,Ta18_peak_9384_head,938002.5,1,0,0.004048316,0.007026425,0.0066658077,False,0.0011284375
3L,17118660.0,17119660.0,Ta18_peak_12934_head,17119159.5,1,0,0.0016537209,0.0011898149,0.002296829,True,0.000875061
3L,13278570.0,13279570.0,Ta18_peak_12139_head,13279069.5,1,0,0.5099149,0.59058553,0.5508833,False,0.00063312054
3L,8798154.0,8799154.0,Ta18_peak_11139_merged,8798653.5,1,1,0.31622043,0.12785013,0.22111212,False,-0.00092317164
3L,7781968.0,7782968.0,Ta18_peak_10900_head,7782467.5,1,0,0.54140145,0.5058631,0.5210479,False,-0.0025843978
3L,4116351.0,4117351.0,Ta18_peak_10152_head,4116850.5,1,0,0.53091604,0.33266163,0.4259479,False,-0.0058409274
3L,10520695.0,10521695.0,Ta18_peak_11539_head,10521194.5,1,0,0.035158806,0.02344407,0.022428932,False,-0.006872507
3L,6276837.0,6277837.0,Ta18_peak_10628_head,6277336.5,1,0,0.46253246,0.39667764,0.42158014,False,-0.008024931
3L,11362276.0,11363276.0,Ta18_peak_11769_head,11362775.5,1,0,0.15161462,0.18658791,0.15927203,False,-0.009829238
3L,1928533.0,1929533.0,Ta18_peak_9612_head,1929033.0,1,0,0.011896594,0.021223625,0.0064063915,False,-0.010153718
3L,7745145.0,7746145.0,Ta18_peak_10889_head,7745644.5,1,0,0.17013139,0.13276911,0.14056268,False,-0.010887563
3L,7143882.0,7144882.0,Ta18_peak_10779_head,7144381.5,1,0,0.40565452,0.2533946,0.30571905,False,-0.023805529
3L,14381657.0,14382657.0,Ta18_peak_12344_head,14382156.5,1,0,0.19908333,0.12398324,0.13662492,False,-0.024908364
3L,17885075.0,17886075.0,Ta18_peak_13088_head,17885575.0,1,0,0.08970078,0.03643126,0.037932932,False,-0.025133088
3L,20089383.0,20090383.0,Ta18_peak_13364_head,20089883.0,1,0,0.6536474,0.64467925,0.61181235,False,-0.037351012
3L,10773337.0,10774337.0,Ta18_peak_11616_head,10773836.5,1,0,0.5009399,0.6807158,0.54847264,False,-0.04235518
3L,6540725.0,6541725.0,Ta18_peak_10689_head,6541224.5,1,0,0.07708955,0.04487655,0.017424367,False,-0.04355868
3L,2604494.0,2605494.0,Ta18_peak_9769_head,2604993.5,1,0,0.90303606,0.93244976,0.86222225,False,-0.055520654
3L,13994767.0,13995767.0,Ta18_peak_12275_head,13995266.5,1,0,0.15800531,0.16002126,0.093628466,False,-0.06538482
3L,19100090.0,19101090.0,Ta18_peak_13220_head,19100589.5,1,0,0.14616455,0.12399936,0.05482313,False,-0.08025882
3L,17315908.0,17316908.0,Ta18_peak_12981_head,17316408.0,1,0,0.34761104,0.44477925,0.31117037,False,-0.085024774
3L,3822297.0,3823297.0,Ta18_peak_10067_head,3822797.0,1,0,0.15044363,0.06767307,0.019799944,False,-0.0892584
3L,16914896.0,16915896.0,Ta18_peak_12876_head,16915395.5,1,0,0.2555364,0.13943343,0.08209204,False,-0.11539287
3L,9102193.0,9103193.0,Ta18_peak_11201_head,9102693.0,1,0,0.2928902,0.23209824,0.13400641,False,-0.1284878
3L,23281882.0,23282882.0,Ta18_peak_13741_head,23282381.5,1,0,0.61183244,0.6042957,0.46590084,False,-0.14216322
3L,22791916.0,22792916.0,Ta18_peak_13696_head,22792416.0,1,0,0.23503603,0.24724294,0.0849441,False,-0.15619539
3L,3266657.0,3267657.0,Ta18_peak_9936_head,3267157.0,1,0,0.50332534,0.7930371,0.4914451,False,-0.1567361
3L,13697482.0,13698482.0,Ta18_peak_12225_head,13697982.0,1,0,0.34586763,0.43624067,0.17507794,False,-0.21597621
3L,15618890.0,15619890.0,Ta18_peak_12596_head,15619390.0,1,0,0.4766377,0.44558647,0.18355267,False,-0.2775594
3L,16451504.0,16452504.0,Ta18_peak_12777_head,16452003.5,1,0,0.8548436,0.8692531,0.5747107,False,-0.28733766
3L,9632746.0,9633746.0,Ta18_peak_11354_head,9633246.0,1,0,0.6798109,0.6651106,0.37723625,False,-0.2952245
3L,4051602.0,4052602.0,Ta18_peak_10131_head,4052102.0,1,0,0.53029644,0.39063588,0.14091697,False,-0.31954917
